"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"GR-150","Greek II","P","4.0 units","Lecture","19952R","001","10:00-10:50am","MTuWTh","10","0","0","William Thalmann","THH221"
"GR-220","Greek III","P","4.0 units","Lecture","19953R","001","12:00-12:50pm","MWF","10","0","0","","THH221"
"GR-354","Greek Historians","","4.0 units","Lecture","19960R","001","2:00-3:20pm","Tue, Thu","10","0","0","Christelle Fischer-Bovet","THH111"
"GR-450","Readings in Greek Literature","","4.0 units, max 12","Lecture","19965R","001","11:00-12:20pm","Tue, Thu","10","0","0","James Collins","VKC103"
