"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"NSC-137","Seapower and Maritime Affairs","","4.0 units","Lecture","41910R","001","10:00-11:50am","Wed, Fri","30","0","0","Phillip Foster","PED300"
"","","","","Lab","41911R","001","7:00-9:20am","Thursday","70","0","0","","SGM123"
"NSC-335","Navigation I","","3.0 units","Lecture","41902R","001","9:00-11:50am","Monday","40","0","0","Grant Entsminger","PED300"
"","","","","Lab","41903R","001","7:00-9:20am","Thursday","70","0","0","","SGM123"
"NSC-337","Naval Ships Systems II (Weapons)","","3.0 units","Lecture","41904R","001","8:00-9:20am","Mon, Wed","20","0","0","Raymond Hill","GFS201"
"","","","","Lab","41905R","001","7:00-9:20am","Thursday","70","0","0","","SGM123"
"NSC-392","Amphibious Warfare","","3.0 units","Lecture-Lab","41906R","001","6:00-8:50pm","Friday","5","0","0","",""
"NSC-454","Leadership and Management II","","2.0 units","Lecture","41917R","001","8:00-8:50am","Mon, Wed","40","0","0","Jonathan Hitesman","PED300"
"","","","","Lab","41918R","001","7:00-9:20am","Thursday","70","0","0","","SGM123"
