"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","51133D","001","TBA","TBA","10","0","0","Lavonna Lewis, Jennifer Hsu","OFFICE"
"PPD-497b","Senior Thesis","PC","2.0 units","Lecture","51138D","001","TBA","TBA","10","0","0","Lavonna Lewis","OFFICE"
"PPD-499","Special Topics","","1.0-8.0 units, max 8"
"","Tech and the City","","4.0","Lecture","51119R","001","10:00-11:50am","Mon, Wed","25","1","0","Vincent Reina","VKC154"
"","Millennial Leadership and Inter-Sectoral Strategies","","4.0","Lecture","51143D","001","4:00-5:50pm","Wednesday","20","0","0","Lavonna Lewis","RGL103"
"PPD-500","Intersectoral Leadership","","2.0 units","Lecture","51210R","001","TBA","TBA","28","28","0","Bill Kelly","OFFICE"
"","","","","Lecture","51211R","001","10:00-11:50am","Friday","28","23","0","Frank Zerunyan","VKC203"
"","","","","Lecture","51213R","001","TBA","TBA","28","12","0","","OFFICE"
"","","","","Lecture","51236R","001","TBA","TBA","28","28","0","Eric Batch","OFFICE"
"","","","","Lecture","51238R","001","TBA","TBA","28","3","0","","OFFICE"
"","","","","Lecture","51239R","001","6:00-7:50pm","Monday","28","28","0","Clifford Graves","VKC211"
"","","","","Lecture","51260R","001","2:00-3:50pm","Monday","28","28","0","Clifford Graves","WPH B30"
"","","","","Lecture","51421D","563","TBA","TBA","32","1","0","Paul Danczyk","SACRAMENTO"
"","","","","Lecture","51460D","593","TBA","TBA","55","1","0","","ONLINE"
"PPD-501a","Economics for Policy, Planning and Development","","2.0 units","Lecture","51265R","001","2:00-3:50pm","Wednesday","60","7","0","",""
"","","","","Lecture","51266R","001","6:00-7:50pm","Wednesday","60","4","0","",""
"","","","","Lecture","51305R","595","6:00-9:20pm","Tuesday","53","53","0","Mark Phillips","VPD112"
"","","","","Lecture","51351D","785","9:00-12:20pm","Saturday","40","14","0","Ke Ye","VKC102"
"PPD-501b","Economics for Policy, Planning and Development","P","2.0 units","Lecture","51306R","596","6:00-9:20pm","Tuesday","45","23","0","Mark Phillips","VPD112"
"PPD-502x","Statistical Foundations for Public Management and Policy","","2.0 units","Lecture","51263R","001","6:00-7:50pm","Tuesday","35","4","0","Mark Velez","VPD110"
"","","","","Lecture","51461D","593","TBA","TBA","60","4","0","","ONLINE"
"PPD-510a","Financial Management of Health Services","PC","4.0 units","Lecture","51278R","001","6:00-9:20pm","Tuesday","21","21","0","Lannie Tonnu","VKC210"
"","","","","Lecture","51279R","001","TBA","TBA","20","20","0","Joe Nihom","OFFICE"
"","","","","Lecture","51291R","001","TBA","TBA","22","22","0","Andrew Landis","OFFICE"
"PPD-510b","Financial Management of Health Services","PC","2.0 units","Lecture","51200R","001","TBA","TBA","15","10","0","Ellen Riley","OFFICE"
"PPD-511","Health Information Systems","","2.0 units","Lecture","51775D","820","TBA","TBA","60","0","0","Gary Blackard","ONLINE"
"PPD-514","Economic Concepts Applied to Health","PC","4.0 units","Lecture","51218R","001","TBA","TBA","20","20","0","Alice Chen","OFFICE"
"","","","","Lecture","51274R","001","TBA","TBA","20","20","0","Paul Ginsburg","OFFICE"
"","","","","Lecture","51275R","001","TBA","TBA","20","20","0","Ian Spatz","OFFICE"
"PPD-515","Strategic Management of Health Organizations","P","4.0 units","Lecture","51204D","001","TBA","TBA","70","65","0","Marco Huesch","OFFICE"
"PPD-518","Quality of Care Concepts","","2.0 units","Lecture","51205R","001","TBA","TBA","20","20","0","Amy Howell","OFFICE"
"","","","","Lecture","51206R","001","TBA","TBA","20","20","0","Barton Wald","OFFICE"
"","","","","Lecture","51208R","001","TBA","TBA","20","20","0","Donald Hufford","OFFICE"
"PPD-526","Comparative International Development","","2.0 units","Lecture","51301R","596","4:00-5:50pm","Tue, Thu","65","48","0","Eric Heikkila",""
"PPD-527","The Social Context of Planning","","2.0 units","Lecture","51302R","595","4:00-5:50pm","Tue, Thu","65","39","0","Martin Krieger",""
"PPD-531L","Planning Studio","","4.0-12.0 units, max 12","Lecture-Lab","51212D","001","TBA","TBA","20","7","0","Stephen Russell","OFFICE"
"","","","","Lecture-Lab","51233D","001","9:00-12:20pm","Friday","20","9","0","Janis Breidenbach",""
"","","","","Lecture-Lab","51241D","001","9:00-12:20pm","Tuesday","20","10","0","",""
"","","","","Lecture-Lab","51269D","001","6:00-9:20pm","Thursday","20","9","0","Eric Shen","VKC258"
"PPD-540","Public Administration and Society","C","4.0 units","Lecture","51290R","001","2:00-5:20pm","Wednesday","25","6","0","Kathleen Doherty",""
"","","","","Lecture","51462D","593","TBA","TBA","75","5","0","","ONLINE"
"PPD-541","Public Financial Management and Budgeting","","4.0 units","Lecture","51242R","001","6:00-9:20pm","Tuesday","30","30","0","Tomson Ong","VPD116"
"PPD-542","Policy and Program Evaluation","P","4.0 units","Lecture","51215R","001","6:00-9:20pm","Wednesday","32","31","0","Howard Greenwald","VPD112"
"","","","","Lecture","51217D","001","6:00-9:20pm","Monday","25","8","0","Nicole Esparza","VPD112"
"","","","","Lecture","51352D","785","12:00-1:50pm","Mon, Wed","32","18","0","",""
"","","","","Lecture","51464D","593","TBA","TBA","45","1","0","","ONLINE"
"PPD-543","Internship Seminar","","1.0 unit","Lecture","51216R","001","6:00-8:20pm","Wednesday","25","25","0","Bill Kelly","VKC200"
"","","","","Lecture","51393D","597","TBA","TBA","24","0","0","Jodi Traversaro","SACRAMENTO"
"","","","","Lecture","51463D","593","TBA","TBA","10","0","0","","ONLINE"
"PPD-545","Human Behavior in Public Organizations","C","4.0 units","Lecture","51243R","001","TBA","TBA","25","9","0","Susan Gautsch","OFFICE"
"","","","","Lecture","51246R","001","6:00-9:20pm","Tuesday","32","25","0","Deborah Natoli","VKC205"
"","","","","Lecture","51402D","530","TBA","TBA","32","1","0","Janet Denhardt","SACRAMENTO"
"PPD-546","Capstone in Public Administration","PC","4.0 units","Lecture","51219D","001","2:00-5:20pm","Thursday","40","21","0","Diane Yoder",""
"","","","","Lecture","51259D","001","6:00-9:20pm","Thursday","40","31","0","Donald Morgan","VKC100"
"","","","","Lecture","51401D","530","TBA","TBA","24","11","0","Daniel Haverty","SACRAMENTO"
"","","","","Lecture","51465D","593","TBA","TBA","55","1","0","","ONLINE"
"PPD-554","Foundations of Public Policy Analysis","M","2.0 units","Lecture","51430D","564","TBA","TBA","24","3","0","Christopher Weare","SACRAMENTO"
"PPD-555","Public Policy Formulation and Implementation","","4.0 units","Lecture","51285D","001","6:00-9:20pm","Monday","40","30","0","Pamela McCann","VPD110"
"","","","","Lecture","51287D","001","2:00-5:20pm","Wednesday","32","32","0","Dan Mazmanian",""
"","","","","Lecture","51354D","785","2:00-5:20pm","Thursday","20","8","0","Gayla Kraetsch-Hartsough",""
"","","","","Lecture","51400D","530","TBA","TBA","24","6","0","Juliet Musso","SACRAMENTO"
"PPD-557","Modeling and Operations Research","PC","4.0 units","Lecture","51221R","001","6:00-9:20pm","Tuesday","38","36","0","Jeffrey Smith","VKC101"
"","","","","Lecture","51394D","597","6:00-9:20pm","Tuesday","10","4","0","Jeffrey Smith","ONLINE"
"PPD-558","Multivariate Statistical Analysis","PC","4.0 units","Lecture","51283D","001","6:00-9:20pm","Thursday","38","20","0","","VPD110"
"PPD-560","Methods for Policy Analysis","PC","4.0 units","Lecture","51224D","001","2:00-5:20pm","Tuesday","38","35","0","Tj McCarthy",""
"","","","","Lecture","51267D","001","6:00-9:20pm","Wednesday","30","27","0","Tj McCarthy","VKC201"
"PPD-561b","Policy Analysis Practicum","C","3.0 units","Lecture","51201D","001","9:00-12:20pm","Monday","32","24","0","Dan Mazmanian","OFFICE"
"","","","","Lecture","51225D","001","9:00-12:20pm","Monday","32","25","0","Gary Painter","OFFICE"
"PPD-572","Special Issues in International Public Policy","","1.0-4.0 units, max 12","Lecture","51355D","785","2:00-5:20pm","Friday","20","8","0","Frank Zerunyan","VPD110"
