"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ARAB-122","Arabic I","","4.0 units","Lecture","41504D","001","11:00-11:50am","MTuWTh","15","0","0","Sozan Wali","THH111"
"ARAB-152","Arabic II","P","4.0 units","Lecture","41514R","001","12:00-12:50pm","MTuWTh","10","0","0","Sozan Wali","THH111"
"ARAB-222","Arabic III","P","4.0 units","Lecture","41520R","001","9:00-9:50am","MTuWTh","15","0","0","Afaf Nash","THH111"
"ARAB-252","Arabic IV","P","4.0 units","Lecture","41528R","001","10:00-10:50am","MTuWTh","10","1","0","Afaf Nash","THH111"
"ARAB-300","Introduction to Translation","","4.0 units","Lecture","41540R","001","12:30-1:50pm","Tue, Thu","10","0","0","Afaf Nash","SOS B50"
"ARAB-333","Colloquial Arabic: Regional Dialects","P","4.0 units, max 16","Lecture","41539R","001","1:00-1:50pm","MTuWTh","14","0","0","Dina Jadallah","VKC103"
