"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","31705D","034","6:40-9:20pm","Monday","10","5","0","Ali Nowroozi","DEN@Viterbi"
"ISE-517","Modern Enterprise Systems","","3.0 units","Lecture","31517D","048","2:00-4:50pm","Wednesday","35","0","0","Raymond Rakhshani","OHE100D"
"","","","","Lecture","31717D","034","2:00-4:50pm","Wednesday","10","1","0","Raymond Rakhshani","DEN@Viterbi"
"ISE-525","Design of Experiments","","3.0 units","Lecture","31525D","048","2:00-3:20pm","Mon, Wed","30","3","0","Kurt Palmer","OHE120"
"","","","","Lecture","31725D","034","2:00-3:20pm","Mon, Wed","10","0","0","Kurt Palmer","DEN@Viterbi"
"ISE-527","Quality Management for Engineers","","3.0 units","Lecture","31527D","048","11:00-12:20pm","Tue, Thu","35","10","0","Thomas Booth","OHE100B"
"","","","","Lecture","31727D","034","11:00-12:20pm","Tue, Thu","10","1","0","Thomas Booth","DEN@Viterbi"
"ISE-530","Optimization Methods for Analytics","","3.0 units","Lecture","31530D","048","6:40-9:20pm","Wednesday","35","0","0","Sima Parisay","KAP158"
"ISE-536","Linear Programming and Extensions","P","3.0 units","Lecture","31536D","048","2:00-3:20pm","Tue, Thu","35","1","0","Suvrajeet Sen","KAP148"
"ISE-544","Management of Engineering Teams","","3.0 units","Lecture","31504D","048","6:40-9:20pm","Tuesday","35","7","0","Lynne Cooper","RTH105"
"","","","","Lecture","31544D","048","6:40-9:20pm","Monday","35","1","0","Kazuo Takeda","KAP148"
"","","","","Lecture","31704D","034","6:40-9:20pm","Tuesday","11","6","0","Lynne Cooper","DEN@Viterbi"
"ISE-545","Technology Development and Implementation","","3.0 units","Lecture","31545D","048","2:00-4:50pm","Thursday","35","2","0","Ang Liu","OHE100C"
"","","","","Lecture","31745D","034","2:00-4:50pm","Thursday","10","2","0","Ang Liu","DEN@Viterbi"
"ISE-551","Foundations of Data Management","","3.0 units","Lecture","32405D","048","3:30-4:50pm","Mon, Wed","40","0","0","Seon Kim","SLH100"
"","","","","Lecture","32411D","048","8:30-9:50am","Mon, Wed","50","0","0","Wensheng Wu","GFS116"
"ISE-555","Invention and Technology Development","","3.0 units","Lecture","31555D","048","6:30-9:10pm","Thursday","35","5","0","Berok Khoshnevis","KAP147"
"ISE-560","Analysis of Algorithms","","4.0 units","Quiz","30227R","048","8:00-9:50pm","Friday","500","0","0","","TBA"
"","","","","Lecture","30177D","048","6:40-9:20pm","Wednesday","320","0","0","Shahriar Shamsian","SGM123"
"","","","","Lecture","30395D","048","6:40-9:20pm","Thursday","320","0","0","Shahriar Shamsian","SGM123"
"","","","","Discussion","29913R","048","9:00-9:50am","Friday","58","0","0","Jeff Miller","THH208"
"","","","","Discussion","29917R","048","10:00-10:50am","Friday","58","0","0","Jeff Miller","THH116"
"","","","","Discussion","29922R","048","11:00-11:50am","Friday","58","0","0","Jeff Miller","THH116"
"","","","","Discussion","29925R","048","12:00-12:50pm","Friday","58","0","0","Shahriar Shamsian","VKC100"
"","","","","Discussion","29926R","048","12:00-12:50pm","Friday","59","0","0","Jeff Miller","THH208"
"","","","","Discussion","29927R","048","1:00-1:50pm","Friday","58","0","0","Shahriar Shamsian","OHE132"
"","","","","Lecture","30099D","034","6:40-9:20pm","Wednesday","22","0","0","","DEN@Viterbi"
"","","","","Discussion","29952R","034","1:00-1:50pm","Friday","30","0","0","","DEN@Viterbi"
"ISE-561","Economic Analysis of Engineering Projects","P","3.0 units","Lecture","31561D","048","6:40-9:20pm","Thursday","35","8","0","Virgil Adumitroaie","OHE100B"
"","","","","Lecture","31761D","034","6:40-9:20pm","Thursday","10","3","0","Virgil Adumitroaie","DEN@Viterbi"
"ISE-563","Financial Engineering","","3.0 units","Lecture","31563D","048","2:00-4:50pm","Thursday","35","0","0","Cesar Acosta-Mejia","OHE136"
"","","","","Lecture","31763D","034","2:00-4:50pm","Thursday","10","0","0","Cesar Acosta-Mejia","DEN@Viterbi"
"ISE-566","Financial Accounting Analysis for Engineering","C","3.0 units","Lecture","31566D","048","6:40-9:20pm","Monday","35","2","0","Dana Sherman","OHE100D"
"","","","","Lecture","31766D","034","6:40-9:20pm","Monday","10","2","0","Dana Sherman","DEN@Viterbi"
"ISE-576","Industrial Ecology: Technology-Environment Interaction","","3.0 units","Lecture","31576D","048","2:00-4:50pm","Friday","35","0","0","Robert Vos",""
"","","","","Lecture","31776D","034","2:00-4:50pm","Friday","10","0","0","Robert Vos",""
"ISE-580","Performance Modeling and Simulation","","3.0 units","Lecture","31580D","048","6:40-9:20pm","Monday","35","0","0","Sima Parisay","OHE132"
"","","","","Lecture","31780D","034","6:40-9:20pm","Monday","10","0","0","Sima Parisay","DEN@Viterbi"
