"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"FAPH-209","Introduction to Photography","","4.0 units","Lecture-Lab","33227R","001","9:00-11:50am","Tue, Thu","19","0","0","","HAR211"
"","","","","Lecture-Lab","33228R","001","2:00-4:50pm","Mon, Wed","19","0","0","","HAR211"
"","","","","Lecture-Lab","33229R","001","2:00-4:50pm","Tue, Thu","19","0","0","","HAR211"
"","","","","Lecture-Lab","33230R","001","6:00-8:50pm","Mon, Wed","19","0","0","Shannon Ebner","HAR211"
"","","","","Lecture-Lab","33231R","001","9:00-11:50am","Mon, Wed","19","0","0","","HAR211"
"FAPH-309a","Intermediate Photography","P","4.0 units","Lecture-Lab","33232R","001","2:00-4:50pm","Tue, Thu","15","0","0","Julia Paull","IFT141"
"","","","","Lecture-Lab","33234R","001","9:00-11:50am","Tue, Thu","15","0","0","Julia Paull","IFT141"
"FAPH-309b","Intermediate Photography","P","4.0 units","Lecture-Lab","33235R","001","2:00-4:50pm","Mon, Wed","15","0","0","Shannon Ebner","IFT141"
"FAPH-409","Topics in Advanced Photography","P","4.0 units, max 12","Lecture-Lab","33237R","001","6:00-8:50pm","Mon, Wed","15","0","0","","IFT141"
