"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lab","32059R","001","8:30-9:50pm","Tuesday","27","0","0","","OHE406"
"","","","","Lecture","32081R","001","10:00-11:20am","Wednesday","27","0","0","Paulina Grey","OHE406"
"","","","","Lab","32082R","001","11:30-12:50pm","Wednesday","27","0","0","","OHE406"
"ITP-140","Mobile Application Technologies","","2.0 units","Lecture-Lab","32021R","001","11:00-12:20pm","Tue, Thu","60","2","0","Trina Gregory","KAP160"
"ITP-165x","Introduction to C++ Programming","","2.0 units","Lecture-Lab","31858R","001","5:00-6:20pm","Tue, Thu","36","0","0","Harrison Cavallero","KAP107"
"","","","","Lecture-Lab","31995R","001","9:30-10:50am","Tue, Thu","60","0","0","Paulina Grey","KAP160"
"","","","","Lecture-Lab","32054R","001","3:30-4:50pm","Tue, Thu","60","0","0","Nathan Greenfield","KAP160"
"","","","","Lecture-Lab","32095R","001","11:00-12:20pm","Tue, Thu","36","0","0","Paulina Grey","KAP267"
"ITP-168","Introduction to MATLAB","","2.0 units","Lecture-Lab","32053R","001","3:30-4:50pm","Tue, Thu","35","0","0","Raymond Kim","OHE540"
"","","","","Lecture-Lab","32069R","001","2:00-3:20pm","Mon, Wed","60","0","0","Raymond Kim","KAP160"
"","","","","Lecture-Lab","32083R","001","3:30-4:50pm","Mon, Wed","60","0","0","Raymond Kim","KAP160"
"","","","","Lecture-Lab","32093R","001","7:00-8:20pm","Tue, Thu","36","0","0","Arpi Mardirossian","KAP107"
"ITP-215x","3D Modeling, Animation, and Special Effects","","2.0 units","Lecture-Lab","31845R","001","10:00-11:50am","Tue, Thu","34","2","0","Lance Winkel","OHE540"
"ITP-230x","Video Game Quality Assurance","","4.0 units","Lecture-Lab","31856R","001","5:00-6:50pm","Mon, Wed","45","0","0","Tom Sloper","OHE540"
"ITP-280","Video Game Production","","4.0 units","Lecture","31869R","001","6:00-8:50pm","Wednesday","30","0","0","Anthony Borquez","KAP267"
"","","","","Lab","31872R","001","1:00-2:50pm","Friday","23","0","0","","OHE542"
"","","","","Lab","31873R","001","3:00-4:50pm","Friday","23","0","0","","OHE542"
