"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ARCH-541bL","Landscape Architecture Design","P","6.0 units","Lecture-Lab","11223D","001","2:00-5:50pm","MWF","12","5","0","","OFFICE"
"ARCH-542bL","Landscape Architecture Design","P","6.0 units","Lecture-Lab","11442D","001","2:00-5:50pm","MWF","9","9","0","","OFFICE"
"","","","","Lecture-Lab","11444D","001","2:00-5:50pm","MWF","11","1","0","Ying-Yu Hung","OFFICE"
"ARCH-545","Urban Landscape: Contemporary History and Prospect","","3.0 units","Lecture","11242D","001","8:30-11:20am","Thursday","29","10","0","Alison Hirsch","WAH1"
"ARCH-548","Media for Landscape Architecture: 3D Design","","3.0 units","Lecture","11247D","001","9:00-11:50am","Friday","25","3","0","Kathy Harvey","WAH212"
"ARCH-550","Heritage Conservation Policy and Planning","","3.0 units","Lecture","11226R","001","3:00-5:50pm","Tuesday","12","1","0","Trudi Sandmeier","WAH B7"
"ARCH-551","Conservation Methods and Materials","","3.0 units","Lecture","11446R","001","6:00-8:50pm","Thursday","12","5","0","Peyton Hall","HAR102"
"ARCH-554","Heritage Conservation Practicum Advanced Documentation","","3.0 units, max 12","Lecture","11357R","001","6:30-9:30pm","Monday","12","3","0","Kathryn Horak","WAH B7"
"ARCH-555","Global Perspectives in Heritage Conservation","","2.0 units, max 4","Lecture","11349R","001","7:00-8:50pm","Tuesday","24","2","0","Vinayak Bharne","WAH1"
"ARCH-563","Contemporary Architectural Theory","","2.0 units","Lecture","11240D","001","9:00-10:50am","Tuesday","75","29","0","Vittoria Di Palma","WAH1"
"ARCH-564","Descriptive and Computational Architectural Geometry","","2.0 units","Lecture","11239D","001","10:00-11:50am","Thursday","75","27","0","David Gerber","HAR101"
"ARCH-565","Global History of Landscape Architecture","","3.0 units","Lecture","11282R","001","8:30-9:50am","Mon, Wed","24","8","0","Alison Hirsch","HAR102"
"ARCH-566","Cross Cultural Topics in Landscape Architecture History","","3.0 units, max 6","Lecture","11455R","001","9:00-11:50am","Thursday","22","0","0","Brian Tichenor","HAR102"
"ARCH-573","Seismic Design","P","2.0 units","Lecture","11291D","001","1:00-2:50pm","Tuesday","18","2","0","Anders Carlson","WAH B7"
"ARCH-575a","Systems","","3.0 units"
"","The Thermal Environment","","3.0","Lecture","11503D","001","4:00-5:50pm","Tue, Thu","40","19","0","Jeffrey Landreth","KAP158"
"ARCH-575b","Systems","P","3.0 units"
"","Luminous and Auditory Phenomena in Architecture","","3.0","Lecture","11287D","001","2:00-3:20pm","Tue, Thu","10","1","0","","HAR102"
"ARCH-577L","Lighting Design","","4.0 units","Lecture-Lab","11358D","001","6:30-9:50pm","Thursday","14","9","0","Lauren Dandridge","WAH B7"
"ARCH-581","Techniques in Digital Fabrication","","3.0 units","Lecture-Lab","11450R","001","3:30-6:20pm","Thursday","6","6","0","Ronald Mitchell","WAH B7"
"ARCH-590","Directed Research","","1.0-12.0 units","Lecture","11203D","001","9:00-11:50am","Friday","7","2","0","Graeme Morland",""
"","","","","Lecture","11204D","001","TBA","TBA","1","0","0","","OFFICE"
"","","","","Lecture","11205D","001","TBA","TBA","1","0","0","","OFFICE"
"","","","","Lecture","11306D","001","TBA","TBA","1","0","0","","OFFICE"
"","","","","Lecture","11307D","001","TBA","TBA","1","0","0","","OFFICE"
"","","","","Lecture","11309D","001","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","11390D","001","TBA","TBA","1","0","0","","OFFICE"
"","","","","Lecture","11391D","001","TBA","TBA","1","0","0","","OFFICE"
"ARCH-599","Special Topics","","2.0-4.0 units, max 8"
"","Social Practice","","3.0","Lecture","11451R","001","10:00-12:50pm","Friday","15","3","0","Victor Jones","WAH B7"
"","Exhibiting the Body of Architecture","","2.0","Lecture","11452R","001","10:00-11:50am","Friday","15","2","0","Hadrian Predock","OFFICE"
"","Philosophy of Technology","","3.0","Lecture","11453R","001","11:30-1:50pm","Monday","15","8","0","Wesley Jones","OFFICE"
"","Exhibition, Environment &amp; Event","","2.0","Lecture","11454R","001","12:00-1:50pm","Monday","16","6","0","Gary Paige, Charles Lagreco</a>","WAH212"
"","Tools for Living","","2.0","Lecture","11457R","001","10:00-11:50am","Friday","15","3","0","Laurel Broughton","HAR115A"
"ARCH-605bL","Graduate Architecture Design- Comprehensive","PM","6.0 units","Lecture-Lab","11331D","001","2:00-5:50pm","MWF","77","26","0","Aaron Neubert","OFFICE"
"ARCH-613L","Seminar: Structures Research","","4.0 units","Lecture-Lab","11502D","001","4:00-7:50pm","Tuesday","20","2","0","G Schierle","WAH212"
"ARCH-615L","Seminar: Environmental Systems Research","","4.0 units","Lecture-Lab","11504D","001","12:00-3:50pm","Thursday","25","18","0","Joon-Ho Choi","HAR102"
"ARCH-635","Landscape Construction: Assembly and Documentation","","3.0 units","Lecture","11253D","001","11:30-12:50pm","Tue, Thu","20","9","0","Esther Margulies","HAR115A"
"ARCH-642L","Landscape Architecture Design","P","6.0 units","Lecture-Lab","11364D","001","2:00-5:50pm","MWF","1","0","0","","OFFICE"
"ARCH-691a","Heritage Conservation Thesis Preparation and Thesis","PM","2.0 units","Lecture","11521D","001","8:00-9:50am","Wednesday","12","1","0","Trudi Sandmeier","OFFICE"
"ARCH-691b","Heritage Conservation Thesis Preparation and Thesis","PM","6.0 units","Lecture","11520D","001","TBA","TBA","10","0","0","Trudi Sandmeier","OFFICE"
"ARCH-691z","Heritage Conservation Thesis Preparation and Thesis","PM","0.0 units","Lecture","11522D","001","TBA","TBA","10","0","0","Trudi Sandmeier","OFFICE"
"ARCH-692aL","Building Science Thesis","","6.0 units","Lecture-Lab","11528D","001","2:00-5:50pm","MWF","2","0","0","","OFFICE"
"ARCH-692bL","Building Science Thesis","P","8.0 units","Lecture-Lab","11526D","001","2:00-5:50pm","MWF","15","7","0","Marc Schiler","OFFICE"
"ARCH-692zL","Building Science Thesis","PC","0.0 units","Lecture-Lab","11524D","001","TBA","TBA","2","0","0","","OFFICE"
"ARCH-698aL","M.L.Arch. Thesis, Option I","","2.0 units","Lecture-Lab","11534D","001","TBA","TBA","3","0","0","","OFFICE"
"ARCH-698bL","M.L.Arch. Thesis, Option I","P","8.0 units","Lecture-Lab","11234D","001","TBA","TBA","18","2","0","Kelly Shannon","OFFICE"
"ARCH-705L","Advanced Graduate Architecture Design- Topics","PM","6.0 units, max 12","Lecture-Lab","11332D","001","2:00-5:50pm","MWF","1","0","0","Aaron Neubert","OFFICE"
"ARCH-790","Doctoral Research","","1.0-12.0 units","Lecture","11389D","001","TBA","TBA","2","0","0","","OFFICE"
"ARCH-793bL","Architecture Directed Design Research Option I","PM","6.0 units","Lecture-Lab","11398D","001","TBA","TBA","39","9","0","Wesley Jones","TBA"
"ARCH-794c","Doctoral Dissertation","P","2.0 units","Lecture","11497D","001","TBA","TBA","1","0","0","","OFFICE"
"ARCH-794z","Doctoral Dissertation","P","0.0 units","Lecture","11495D","001","TBA","TBA","5","0","0","","OFFICE"
