"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"RNR-050","International Academy Holding Course","","0.0 units","Lecture","00941R","808","TBA","TBA","200","0","0","","OFFICE"
"","","","","Lecture","00942R","810","TBA","TBA","200","0","0","","OFFICE"
"","","","","Lecture","00943R","617","TBA","TBA","200","0","0","","OFFICE"
"","","","","Lecture","00944R","678","TBA","TBA","200","0","0","","OFFICE"
"RNR-051","International Academy Holding Course (Part II)","","0.0 units","Lecture","00945R","678","TBA","TBA","200","0","0","","OFFICE"
