"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"LAT-120","Latin I","","4.0 units","Lecture","20001R","001","1:00-1:50pm","MTuWTh","20","0","0","Lucas Herchenroeder","THH221"
"LAT-150","Latin II","P","4.0 units","Lecture","20003R","001","1:00-1:50pm","MTuWTh","20","0","0","","THH113"
"LAT-222","Latin III","P","4.0 units","Lecture","20005R","001","10:00-10:50am","MWF","20","0","0","Stefano Rebeggiani","WPH204"
"LAT-315","Cicero","","4.0 units","Lecture","20010D","001","11:00-12:20pm","Tue, Thu","1","0","0","","THH221"
"LAT-316","Roman Comedy","","4.0 units","Lecture","20006R","001","2:00-4:50pm","Tuesday","10","0","0","Thomas Habinek","THH221"
"LAT-450","Readings in Latin Literature","","4.0 units, max 12","Lecture","20011R","001","12:00-12:50pm","MWF","12","0","0","Lucas Herchenroeder","THH219"
