"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lab","13289R","001","3:00-5:50pm","Thursday","12","0","0","","ZHS372"
"","","","","Lab","13294R","001","11:00-1:50pm","Tuesday","12","0","0","","ZHS258"
"","","","","Lab","13295R","001","11:00-1:50pm","Thursday","12","0","0","","ZHS258"
"","","","","Lab","13296R","001","2:00-4:50pm","Wednesday","12","0","0","","ZHS258"
"","","","","Lab","13297R","001","2:00-4:50pm","Friday","12","0","0","","ZHS258"
"","","","","Lab","13298R","001","3:00-5:50pm","Tuesday","12","0","0","","ZHS258"
"","","","","Lab","13299R","001","3:00-5:50pm","Thursday","12","0","0","","ZHS258"
"BISC-312","Biochemistry and Molecular Biology","","4.0 units","Lecture","13522R","001","9:00-9:50am","MWF","49","2","0","Christa Bancroft","WPH B28"
"BISC-313L","Evolution and Population Genetics","P","4.0 units","Lecture","13034R","001","11:00-11:50am","MWF","49","1","0","Matt Dean, Oliver Rizk</a>","ZHS163"
"","","","","Lab","13326R","001","3:30-5:20pm","Wednesday","20","1","0","",""
"","","","","Lab","13328R","001","2:00-3:50pm","Thursday","20","0","0","",""
"BISC-321x","Multidisciplinary Seminar: Science, Technology and Society","P","2.0 units","Lecture","13021R","001","3:30-4:50pm","Monday","82","3","0","Remo Rohs","ZHS252"
"BISC-330L","Biochemistry","P","4.0 units","Lecture","13023R","001","11:00-11:50am","MWF","215","4","0","Christa Bancroft, Lin Chen, Fabien Pinaud","THH101"
"","","","","Lecture","13024R","001","12:00-12:50pm","MWF","217","3","0","Christa Bancroft, Lin Chen, Fabien Pinaud","THH101"
"","","","","Lab","13310R","001","9:00-11:50am","Tuesday","24","0","0","","ZHS357"
"","","","","Lab","13311R","001","9:00-11:50am","Tuesday","24","0","0","","ZHS359"
"","","","","Lab","13312R","001","8:00-10:50am","Wednesday","24","2","0","","ZHS357"
"","","","","Lab","13313R","001","1:00-3:50pm","Friday","24","0","0","","ZHS357"
"","","","","Lab","13314R","001","9:00-11:50am","Thursday","24","0","0","","ZHS357"
"","","","","Lab","13315R","001","9:00-11:50am","Thursday","24","0","0","","ZHS359"
"","","","","Lab","13316R","001","8:00-10:50am","Friday","24","0","0","","ZHS357"
"","","","","Lab","13317R","001","1:00-3:50pm","Tuesday","24","1","0","","ZHS357"
