"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lab","30512R","001","6:00-8:50pm","Tuesday","5","0","0","","VHE102"
"","","","","Lab","30513R","001","12:30-3:20pm","Thursday","5","0","0","","VHE102"
"","","","","Lab","30514R","001","9:00-11:50am","Thursday","6","0","0","","VHE102"
"","","","","Lab","30515R","001","9:00-11:50am","Monday","6","0","0","",""
"EE-441","Applied Linear Algebra for Engineering","P","3.0 units","Lecture","30556D","014","2:00-3:20pm","Mon, Wed","20","0","0","Benjamin Reichardt","DEN@Viterbi"
"","","","","Discussion","30558R","014","5:00-5:50pm","Friday","20","0","0","","DEN@Viterbi"
"","","","","Lecture","30552R","001","2:00-3:20pm","Mon, Wed","40","6","0","Benjamin Reichardt","OHE100C"
"","","","","Discussion","30554R","001","5:00-5:50pm","Friday","40","6","0","","RTH105"
"EE-443","Introduction to Power Systems","","3.0 units","Lecture","30526R","001","5:00-7:50pm","Thursday","28","2","0","Mohammed Beshir","GFS107"
"EE-445L","Introduction to Robotics","PC","4.0 units","Lecture","30024R","001","2:00-4:50pm","Monday","30","1","0","Nora Ayanian","THH112"
"","","","","Lab","29910R","001","6:00-8:50pm","Tuesday","15","1","0","","VHE205"
"","","","","Lab","29911R","001","6:00-8:50pm","Thursday","15","0","0","","VHE205"
"EE-447Lx","Mixed Signal Electronic Circuits","PC","4.0 units","Lecture-Lab","30525R","001","TBA","TBA","20","1","0","Douglas Burke","OFFICE"
"EE-448L","Communication Electronics","P","4.0 units","Lecture","30523R","001","10:00-11:50am","Mon, Wed","40","0","0","Hossein Hashemi",""
"","","","","Lab","30524R","001","10:00-11:50am","Friday","40","0","0","",""
"EE-450","Introduction to Computer Networks","C","3.0 units","Lecture","30564R","001","11:00-12:20pm","Tue, Thu","40","1","0","Genevieve Bartlett","SSL150"
"","","","","Discussion","30566R","001","5:00-5:50pm","Wednesday","30","1","0","Genevieve Bartlett","VHE217"
"","","","","Lecture","30560R","001","2:00-3:20pm","Tue, Thu","30","4","0","Leana Golubchik","DRB146"
"","","","","Discussion","30562R","001","12:00-12:50pm","Friday","30","4","0","Leana Golubchik","KAP140"
"","","","","Lecture","30568D","014","12:30-1:50pm","Tue, Thu","20","0","0","Ali Zahid","DEN@Viterbi"
"","","","","Discussion","30570R","014","11:00-11:50am","Friday","20","0","0","Ali Zahid","DEN@Viterbi"
"","","","","Lecture","30828R","001","12:30-1:50pm","Tue, Thu","30","4","0","Ali Zahid","OHE136"
"","","","","Discussion","30829R","001","11:00-11:50am","Friday","30","4","0","Ali Zahid","OHE136"
"EE-451","Parallel and Distributed Computation","P","3.0 units","Lecture","30661R","001","2:00-3:20pm","Mon, Wed","40","4","0","Viktor Prasanna","VKC203"
"","","","","Discussion","31111R","001","2:00-2:50pm","Friday","40","4","0","","VKC203"
"EE-454L","Introduction to System-on-Chip","P","4.0 units","Lecture","31297R","001","10:00-11:50am","Mon, Wed","36","4","0","","VHE205"
"","","","","Lab","31296R","001","9:00-11:50am","Friday","36","4","0","Paul Bogdan","VHE205"
