"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"FBE-573","Advanced Financial Analysis: Practicum","P","3.0 units","Lecture","15468D","033","9:00-11:50am","Saturday","20","0","0","James Cunningham","HOH1"
"FBE-590","Directed Research","","1.0-12.0 units","Lecture","15475D","033","TBA","TBA","10","0","0","","OFFICE"
"FBE-591","Real Estate Finance and Investment","P","3.0 units","Lecture","15477D","033","6:30-9:30pm","Wednesday","73","0","0","","JKP212"
"FBE-593","Independent Research in Finance or Business Economics","C","0.5-4.0 units, max 12","Lecture","15480D","033","TBA","TBA","10","0","0","","OFFICE"
"FBE-595","Internship in Finance or Business Economics","MC","0.5-2.0 units, max 9","Lecture","15493D","033","TBA","TBA","10","0","0","","OFFICE"
"FBE-596","Research Practicum in Finance or Business Economics","C","0.5-2.0 units, max 8","Lecture","15495D","033","TBA","TBA","10","0","0","","OFFICE"
"FBE-597","Consulting Project in Finance or Business Economics","C","0.5-5.0 units, max 12","Lecture","15479D","033","TBA","TBA","10","0","0","","OFFICE"
"FBE-599","Special Topics","MC","1.0-3.0 units, max 9"
"","The FinTech Revolution- Disrupting Traditional Finance","","1.5","Lecture","15490R","415","6:30-9:30pm","Tuesday","35","0","0","",""
"FBE-621","Research Forum","MC","1.0 units, max 4","Lecture","15485R","033","12:00-2:50pm","Wednesday","10","0","0","","ACC312"
"FBE-654","Ph.D. Seminar-Empirical Research Methods in Finance","","3.0 units","Lecture","15494D","036","3:00-5:50pm","Wednesday","10","0","0","Wayne Ferson","HOH506"
"FBE-655","Financial Economics III","","3.0 units","Lecture","15496D","036","3:00-5:50pm","Monday","10","0","0","Gordon Phillips","HOH706"
