"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"EALC-317","Advanced Korean II","P","4.0 units","Lecture","25358R","001","12:30-1:50pm","Tue, Thu","15","0","0","Namkil Kim","VKC204"
"EALC-320","Advanced Japanese I","P","4.0 units","Lecture","25359R","001","1:00-1:50pm","MTuWTh","18","0","0","Maki Irie","VKC161"
"EALC-322","Advanced Japanese II","P","4.0 units","Lecture","25362R","001","1:00-1:50pm","MTuWTh","18","0","0","Mayumi Ikeda","VKC107"
"EALC-333g","Introduction to Korean Film","","4.0 units","Lecture","25365R","001","11:00-12:20pm","Tue, Thu","50","0","0","Youngmin Choe","THH116"
"","","","","Discussion","25366R","001","8:00-8:50am","Friday","25","0","0","","THH106"
"","","","","Discussion","25367R","001","9:00-9:50am","Friday","25","0","0","","THH106"
"EALC-350gp","Chinese Civilization","","4.0 units","Lecture","25651R","001","2:00-3:20pm","Wed, Fri","100","0","0","Bettine Birge","WPH B27"
"","","","","Discussion","25368R","001","1:00-1:50pm","Friday","25","0","0","","VKC160"
"","","","","Discussion","25369R","001","10:00-10:50am","Friday","25","0","0","","VKC160"
"","","","","Discussion","25370R","001","12:00-12:50pm","Wednesday","25","0","0","","VKC109"
"","","","","Discussion","25371R","001","9:00-9:50am","Wednesday","25","0","0","","VKC257"
"EALC-352g","Chinese Literature and Culture","","4.0 units","Lecture","25463R","001","12:00-12:50pm","MWF","50","0","0","Geraldine Fiss","THH116"
"","","","","Discussion","25372R","001","8:00-8:50am","Monday","25","0","0","","THH106"
"","","","","Discussion","25373R","001","9:00-9:50am","Monday","25","0","0","","THH106"
"EALC-358g","Transnational Chinese Literature and Culture","","4.0 units","Lecture","25670R","001","9:30-10:50am","Tue, Thu","50","1","0","Brian Bernards","THH212"
"","","","","Discussion","25374R","001","8:00-8:50am","Wednesday","25","0","0","","THH106"
"","","","","Discussion","25375R","001","9:00-9:50am","Wednesday","25","1","0","","THH106"
"EALC-380","Cultural Topics in East Asian Literature","","4.0 units","Lecture","25684R","001","2:00-4:50pm","Wednesday","18","1","0","Miya Mizuta","VKC256"
"EALC-381g","Visual Culture of Asia","","4.0 units, max 8","Lecture","11977R","001","12:00-1:50pm","Mon, Wed","12","0","0","Sunkyung Kim","VKC379"
"EALC-404","Advanced Modern Chinese III","P","4.0 units","Lecture","25519R","001","10:00-11:50am","Tue, Thu","18","0","0","Xianxian Fang","VKC105"
"EALC-407","News and Web Chinese","P","4.0 units","Lecture","25389R","001","2:00-3:50pm","Mon, Wed","18","0","0","Xiang Jian","VKC261"
"EALC-412a","Business Chinese","P","4.0 units","Lecture","25390R","001","2:00-3:50pm","Mon, Wed","18","0","0","Christopher Magriney","THH106"
"","","","","Lecture","25399R","001","4:00-5:50pm","Tue, Thu","18","0","0","Christopher Magriney","VKC161"
"EALC-412b","Business Chinese","P","4.0 units","Lecture","25391R","001","4:00-5:50pm","Mon, Wed","18","0","0","Christopher Magriney","THH209"
"EALC-419","Newspaper and Documentary Korean","P","4.0 units","Lecture","25685R","001","2:00-3:20pm","Tue, Thu","20","0","0","Namkil Kim","THH121"
"EALC-422","Advanced Japanese III","P","4.0 units","Lecture","25465R","001","1:00-1:50pm","MTuWTh","10","0","0","Yumi Matsumoto","THH107"
"EALC-424","Advanced Japanese IV","P","4.0 units","Lecture","25393R","001","12:00-12:50pm","MTuWTh","10","0","0","Yuka Kumagai","THH105"
"EALC-426","Classical Japanese","P","4.0 units","Lecture","25468R","001","2:00-3:20pm","Mon, Wed","10","0","0","Satoko Shimazaki","THH221"
"EALC-428","Nature and the Ecological Imagination in Japanese Literature","","4.0 units","Lecture","25570R","001","11:00-12:20pm","Tue, Thu","15","0","0","David Bialock","VKC204"
"EALC-450","Contemporary Japanese Literature and Global Modernity","","4.0 units","Lecture","25686R","001","3:30-4:50pm","Mon, Wed","15","0","0","Satoko Shimazaki","VKC104"
"EALC-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","25400D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-494a","Honors Thesis","M","4.0 units","Lecture","25638D","001","TBA","TBA","20","0","0","","OFFICE"
"EALC-494b","Honors Thesis","PM","4.0 units","Lecture","25640D","001","TBA","TBA","20","0","0","","OFFICE"
"EALC-499","Special Topics","","2.0-4.0 units, max 8"
"","The Mongol Era in China: Genghis Khan, Khubilai Khan, Marco Polo","","4.0","Lecture","25689R","001","3:30-6:20pm","Friday","15","0","0","Bettine Birge","THH108"
"EALC-509","Transnational Korean Cinema","C","4.0 units","Lecture","25305R","001","2:00-4:50pm","Tuesday","10","1","0","Youngmin Choe","SOS B38"
